school_id,school_name,latitude,longitude,coord_status,coord_rejection_reason,region,old_region,division,province,municipality,barangay,esc_participating,shsvp_participating,jdvp_participating,enrollment_status,school_management,annex_status,offers_es,offers_jhs,offers_shs,shs_strand_offerings,psgc_region,psgc_region_name,psgc_province,psgc_province_name,psgc_municity,psgc_municity_name,psgc_barangay,psgc_barangay_name,psgc_observed_barangay,psgc_validation,urban_rural,income_class
409430,Esperanza Thompson Foursquare Pre-School Learning Sultan Kudarat Incorporated,6.7187997,124.5263543,valid,,Region XII,Region XII,Sultan Kudarat,SULTAN KUDARAT,ESPERANZA,SALIAO,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,1200000000,Region XII (SOCCSKSARGEN),1206500000,Sultan Kudarat,1206503000,Esperanza,1206503036,Saliao,1206503036,psgc_match,U,1st
409431,"ALLIANCE SHINE ACADEMY OF CARPENTER HILL, INC.",6.4533,124.87947,valid,,Region XII,Region XII,Koronadal City,SOUTH COTABATO,CITY OF KORONADAL (Capital),CARPENTER HILL,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,1200000000,Region XII (SOCCSKSARGEN),1206300000,South Cotabato,1206306000,City of Koronadal ,1206306005,Carpenter Hill,1206306005,psgc_match,U,1st
409432,"Global Technical School of Zamboanga, Inc",6.69938,121.96979,valid,,Region IX,Region IX,Isabela City,CITY OF ISABELA,CITY OF ISABELA (Capital),TIMPUL,0,1,0,active,Non-Sectarian,Standalone School,False,False,True,"ABM,GAS,HUMSS,TVL",0900000000,Region IX (Zamboanga Peninsula),0990100000,City of Isabela (Not a Province),0990101000,City of Isabela,0990101055,Timpul,0990101002,psgc_mismatch,R,3rd
409433,"Binalbagan Berean Christian Academy, Incorporated",10.193084,122.856419,valid,,NIR,NIR,Negros Occidental,NEGROS OCCIDENTAL,BINALBAGAN,SAN PEDRO (POB.),0,0,0,active,Sectarian,Mobile School/Center,True,True,False,,1800000000,Negros Island Region (NIR),1804500000,Negros Occidental,1804503000,Binalbagan,1804503012,San Pedro ,1804503012,psgc_match,U,1st
409436,SIBBAP LEARNING CENTER INC.,14.57929,121.06494,suspect,placeholder_default,Region IV-A,Region IV-A,Batangas City,BATANGAS,BATANGAS CITY (Capital),TABANGAO AMBULONG,1,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0400000000,Region IV-A (CALABARZON),0401000000,Batangas,0401005000,Batangas City ,0401005107,Tabangao Ambulong,1381200013,psgc_mismatch,U,1st
409442,"FIRST BETHANY STUDY CENTER, INC.",,,no_coords,no_submission,Region IV-A,Region IV-A,Antipolo City,RIZAL,CITY OF ANTIPOLO,MAYAMOT,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0400000000,Region IV-A (CALABARZON),0405800000,Rizal,0405802000,City of Antipolo ,0405802004,Mayamot,,psgc_no_validation,U,1st
409443,"BLESSED ANGEL SPROUTS ACADEMY, INC.",14.57929,121.06494,suspect,placeholder_default,Region IV-A,Region IV-A,Antipolo City,RIZAL,CITY OF ANTIPOLO,SANTA CRUZ,1,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0400000000,Region IV-A (CALABARZON),0405800000,Rizal,0405802000,City of Antipolo ,0405802017,Santa Cruz,1381200013,psgc_mismatch,U,1st
409444,New Life Academy of Cavite Inc.,14.3987836275816,120.854178632822,valid,,Region IV-A,Region IV-A,Cavite,CAVITE,TANZA,BIWAS,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0400000000,Region IV-A (CALABARZON),0402100000,Cavite,0402120000,Tanza,0402120004,Biwas,0402120004,psgc_match,U,1st
409445,BERNBELLE PRE-SCHOOL LEARNING CENTER,14.4045,121.46724,valid,,Region IV-A,Region IV-A,Laguna,LAGUNA,SINILOAN,,1,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0400000000,Region IV-A (CALABARZON),0403400000,Laguna,0403429000,Siniloan,0403429022,Wawa,0403421008,psgc_mismatch,R,1st
409446,FAR EAST ACADEMY OF TANAUAN INCORPORATED,,,no_coords,no_submission,Region IV-A,Region IV-A,Tanauan City,BATANGAS,CITY OF TANAUAN,BANJO EAST,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0400000000,Region IV-A (CALABARZON),0401000000,Batangas,0401031000,City of Tanauan,0401031010,Banjo East,,psgc_no_validation,U,1st
409447,"Green View Integrated Learning School, Inc.",14.11159,121.54666,valid,,Region IV-A,Region IV-A,Quezon,QUEZON,LUCBAN,AYUTI,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0400000000,Region IV-A (CALABARZON),0405600000,Quezon,0405623000,Lucban,0405623004,Ayuti,0405623004,psgc_match,U,1st
409449,Little Jesus Christian Academy Minanga Branch,17.6729764,121.6970848,valid,,Region II,Region II,Cagayan,CAGAYAN,PEÑABLANCA,MINANGA,1,0,0,active,Sectarian,Annex/Extension School,True,False,False,,0200000000,Region II (Cagayan Valley),0201500000,Cagayan,0201519000,Peñablanca,0201519017,Minanga,0201527005,psgc_mismatch,R,1st
409450,Little Jesus Christian Academy Vuyun Branch,17.6729764,121.6970848,valid,,Region II,Region II,Cagayan,CAGAYAN,PEÑABLANCA,BUYUN,1,0,0,active,Sectarian,Annex/Extension School,True,False,False,,0200000000,Region II (Cagayan Valley),0201500000,Cagayan,0201519000,Peñablanca,0201519006,Buyun,0201527005,psgc_mismatch,R,1st
409451,Little Jesus Christian Academy Bambang Branch,17.6238,121.7181,valid,,Region II,Region II,Cagayan,CAGAYAN,PEÑABLANCA,MANGA,1,1,0,active,Sectarian,Annex/Extension School,True,False,False,,0200000000,Region II (Cagayan Valley),0201500000,Cagayan,0201519000,Peñablanca,0201519016,Manga,0201529051,psgc_mismatch,R,1st
409452,Little Jesus Christian Academy Callao Branch,17.6729764,121.6970848,valid,,Region II,Region II,Cagayan,CAGAYAN,PEÑABLANCA,CALLAO,1,0,0,active,Sectarian,Annex/Extension School,True,False,False,,0200000000,Region II (Cagayan Valley),0201500000,Cagayan,0201519000,Peñablanca,0201519009,Callao,0201527005,psgc_mismatch,R,1st
409453,Little Jesus Christian Academy Sisim Branch,17.63453,121.815233,valid,,Region II,Region II,Cagayan,CAGAYAN,PEÑABLANCA,SISIM,1,1,1,active,Sectarian,Annex/Extension School,True,False,False,,0200000000,Region II (Cagayan Valley),0201500000,Cagayan,0201519000,Peñablanca,0201519025,Sisim,0201519025,psgc_match,R,1st
409454,Little Jesus Christian Academy Lapi Branch,17.6729764,121.6970848,valid,,Region II,Region II,Cagayan,CAGAYAN,PEÑABLANCA,LAPI,1,0,0,active,Sectarian,Annex/Extension School,True,False,False,,0200000000,Region II (Cagayan Valley),0201500000,Cagayan,0201519000,Peñablanca,0201519013,Lapi,0201527005,psgc_mismatch,R,1st
409455,Little Jesus Christian Academy Roma  Branch,17.510852,121.697873,valid,,Region II,Region II,Cagayan,CAGAYAN,ENRILE,ROMA SUR,1,0,0,active,Sectarian,Annex/Extension School,True,False,False,,0200000000,Region II (Cagayan Valley),0201500000,Cagayan,0201512000,Enrile,0201512026,Roma Sur,0201512026,psgc_match,R,1st
409456,Little Jesus Christian Academy Liwan Branch,,,no_coords,out_of_bounds,Region II,Region II,Cagayan,CAGAYAN,ENRILE,LIWAN NORTE,0,0,0,active,Sectarian,Annex/Extension School,True,False,False,,0200000000,Region II (Cagayan Valley),0201500000,Cagayan,0201512000,Enrile,0201512011,Liwan Norte,,psgc_no_validation,R,1st
409457,Little Jesus Christian Academy Dassun Branch,17.6729764,121.6970848,valid,,Region II,Region II,Cagayan,CAGAYAN,SOLANA,DASSUN,1,0,0,active,Sectarian,Annex/Extension School,True,False,False,,0200000000,Region II (Cagayan Valley),0201500000,Cagayan,0201527000,Solana,0201527033,Dassun,0201527005,psgc_mismatch,R,1st
409458,Little Jesus Christian Academy Cadaanan Branch,17.6729764,121.6970848,valid,,Region II,Region II,Cagayan,CAGAYAN,SOLANA,CATTARAN,1,0,0,active,Sectarian,Annex/Extension School,True,False,False,,0200000000,Region II (Cagayan Valley),0201500000,Cagayan,0201527000,Solana,0201527010,Cattaran,0201527005,psgc_mismatch,R,1st
409459,Little Jesus Christian Academy Basi Branch,17.6729764,121.6970848,valid,,Region II,Region II,Cagayan,CAGAYAN,SOLANA,BASI EAST,1,0,0,active,Sectarian,Annex/Extension School,True,False,False,,0200000000,Region II (Cagayan Valley),0201500000,Cagayan,0201527000,Solana,0201527005,Basi East,0201527005,psgc_match,R,1st
409462,"Saint Paul Educational Center Bago-Bantay, Inc.",,,no_coords,no_submission,NCR,NCR,Quezon City,NCR   SECOND DISTRICT,QUEZON CITY,PROJECT 6,0,0,0,no_enrollment_reported,,,,,,,,,,,,,,,,psgc_no_validation,,
409463,"Saint Paul Educational Center Bago-Bantay, Inc.",,,no_coords,no_submission,NCR,NCR,Quezon City,NCR   SECOND DISTRICT,QUEZON CITY,PROJECT 6,0,0,0,no_enrollment_reported,,,,,,,,,,,,,,,,psgc_no_validation,,
409464,Don Bosco Boys Home & Vocational Training Center,10.8566219,122.7122506,valid,,Region VI,Region VI,Iloilo,ILOILO,DUMANGAS,PD MONFORT SOUTH (GUINSAMPANAN),0,1,1,active,Non-Sectarian,Standalone School,False,False,True,TVL,0600000000,Region VI (Western Visayas),0603000000,Iloilo,0603018000,Dumangas,0603018020,Pd Monfort South,0603018020,psgc_match,R,1st
409466,ST. ALEXANDER M. SAULI CATHOLIC SCHOOL INC.,15.831054654074,120.43301469612,valid,,Region I,Region I,"Pangasinan I, Lingayen",PANGASINAN,BAYAMBANG,SAPANG,0,0,0,active,Non-Sectarian,Standalone School,True,True,False,,0100000000,Region I (Ilocos Region),0105500000,Pangasinan,0105511000,Bayambang,0105511061,Sapang,0105511035,psgc_mismatch,R,1st
409467,"HOUSE OF ACHIEVERS MONTESSORI SCHOOL OF LIMAY, Inc.",14.56476,120.59528,valid,,Region III,Region III,Bataan,BATAAN,LIMAY,POBLACION,1,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0300000000,Region III (Central Luzon),0300800000,Bataan,0300806000,Limay,0300806007,Poblacion,0300806008,psgc_mismatch,R,1st
409468,"MARANATHA CHRISTIAN ACADEMY OF MORONG, BATAAN INC.",14.6847039,120.263565,valid,,Region III,Region III,Bataan,BATAAN,MORONG,SABANG,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0300000000,Region III (Central Luzon),0300800000,Bataan,0300808000,Morong,0300808005,Sabang,0300808005,psgc_match,U,1st
409469,Adventist Medical Center College-Iligan City Inc.,,,no_coords,no_submission,Region X,Region X,Iligan City,LANAO DEL NORTE,ILIGAN CITY,SAN MIGUEL,0,0,0,active,Sectarian,Standalone School,False,True,False,,1000000000,Region X (Northern Mindanao),1030900000,City of Iligan,1030900000,City of Iligan,1030900034,San Miguel,,psgc_no_validation,U,1st
409471,"Isulan Precious Ones Foundation, Inc.",6.62337,124.61266,valid,,Region XII,Region XII,Sultan Kudarat,SULTAN KUDARAT,ISULAN (Capital),KALAWAG I (POB.),1,0,0,active,Non-Sectarian,Standalone School,True,True,False,,1200000000,Region XII (SOCCSKSARGEN),1206500000,Sultan Kudarat,1206504000,Isulan ,1206504011,Kalawag I ,1206504011,psgc_match,U,1st
409473,DIONE BOOKER LEARNING CENTER,,,no_coords,no_submission,Region X,Region X,Misamis Occidental,MISAMIS OCCIDENTAL,BONIFACIO,DEMETRIO FERNAN,0,0,0,active,Non-Sectarian,Standalone School,True,True,False,,1000000000,Region X (Northern Mindanao),1004200000,Misamis Occidental,1004203000,Bonifacio,1004203032,Demetrio Fernan,,psgc_no_validation,R,2nd
409475,"LA VERTICE SCHOOL, INC.",15.125066,120.590586,valid,,Region III,Region III,Angeles City,PAMPANGA,ANGELES CITY,SANTO DOMINGO,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0300000000,Region III (Central Luzon),0305400000,Pampanga,0330100000,City of Angeles,0330100028,Sto. Domingo,0330100028,psgc_match,U,1st
409476,"CROWNVALE SCHOOL, INC.",15.05652,120.66255,valid,,Region III,Region III,Angeles City,PAMPANGA,ANGELES CITY,NINOY AQUINO (MARISOL),0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0300000000,Region III (Central Luzon),0305400000,Pampanga,0330100000,City of Angeles,0330100036,Ninoy Aquino,0305416022,psgc_mismatch,U,1st
409477,"Good Shepherd's Vision for Excellent Education, Inc.",6.708,124.6845,valid,,Region XII,Region XII,Tacurong City,SULTAN KUDARAT,CITY OF TACURONG,CARMEN,0,1,0,active,Non-Sectarian,Standalone School,True,True,True,"ABM,HUMSS,STEM",1200000000,Region XII (SOCCSKSARGEN),1206500000,Sultan Kudarat,1206511000,City of Tacurong,1206511004,Carmen,1206511021,psgc_mismatch,U,3rd
409480,"Hardam Furigay Colleges Foundation, Inc.",6.70292,121.9691,valid,,Region IX,Region IX,Isabela City,CITY OF ISABELA,CITY OF ISABELA (Capital),DONA RAMONA T. ALANO (ISABELA WESTSITE),0,1,0,active,Non-Sectarian,Standalone School,False,False,True,GAS,0900000000,Region IX (Zamboanga Peninsula),0990100000,City of Isabela (Not a Province),0990101000,City of Isabela,0990101016,Dona Ramona T. Alano,0990101016,psgc_match,R,3rd
409483,COLEGIO DE AVEDAD INC.,14.015954594866,121.340356807408,valid,,Region IV-A,Region IV-A,San Pablo City,LAGUNA,SAN PABLO CITY,SAN ANTONIO 1,0,1,0,active,Non-Sectarian,Standalone School,True,True,True,"Arts and Design,HUMSS",0400000000,Region IV-A (CALABARZON),0403400000,Laguna,0403424000,City of San Pablo,0403424040,San Antonio 1,0403424065,psgc_mismatch,U,1st
409484,BRIGHTKIDSPLUS CORP,10.68546,122.97474,valid,,NIR,NIR,Bacolod City,NEGROS OCCIDENTAL,BACOLOD CITY (Capital),MANDALAGAN,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,1800000000,Negros Island Region (NIR),1830200000,City of Bacolod ,1830200000,City of Bacolod ,1830200050,Mandalagan,1830200050,psgc_match,U,1st
409486,"Faith Christian Academy of Quezon Palawan, Inc.",9.23265,117.996665,valid,,MIMAROPA,MIMAROPA,Palawan,PALAWAN,QUEZON,ALFONSO XIII (POB.),0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,1700000000,MIMAROPA Region,1705300000,Palawan,1705317000,Quezon,1705317001,Alfonso XIII ,1705317001,psgc_match,U,1st
409488,Silsilah Elementary School - Mampang Campus,6.9044,122.0761,valid,,Region IX,Region IX,Zamboanga City,ZAMBOANGA DEL SUR,ZAMBOANGA CITY,MAMPANG,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0900000000,Region IX (Zamboanga Peninsula),0931700000,City of Zamboanga,0931700000,City of Zamboanga,0931700048,Mampang,0931700063,psgc_mismatch,U,1st
409489,Silsilah Elementary School-Sinunuc Campus,6.9044,122.0761,valid,,Region IX,Region IX,Zamboanga City,ZAMBOANGA DEL SUR,ZAMBOANGA CITY,SINUNOC,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0900000000,Region IX (Zamboanga Peninsula),0931700000,City of Zamboanga,0931700000,City of Zamboanga,0931700080,Sinunoc,0931700063,psgc_mismatch,U,1st
409490,Silsilah Elementary School-Sta. Catalina Campus,6.9044,122.0761,valid,,Region IX,Region IX,Zamboanga City,ZAMBOANGA DEL SUR,ZAMBOANGA CITY,TETUAN,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0900000000,Region IX (Zamboanga Peninsula),0931700000,City of Zamboanga,0931700000,City of Zamboanga,0931700087,Tetuan,0931700063,psgc_mismatch,U,1st
409491,Silsilah Elementary School-Paniran Campus,6.9044,122.0761,valid,,Region IX,Region IX,Zamboanga City,ZAMBOANGA DEL SUR,ZAMBOANGA CITY,SANTA CATALINA,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0900000000,Region IX (Zamboanga Peninsula),0931700000,City of Zamboanga,0931700000,City of Zamboanga,0931700075,Santa Catalina,0931700063,psgc_mismatch,U,1st
409492,"COLLEGE OF ST. IGNATIUS BULACAN, INC.",,,no_coords,no_submission,Region III,Region III,Bulacan,BULACAN,BULACAN,SAN FRANCISCO,0,0,0,active,Non-Sectarian,Standalone School,False,False,True,"ABM,GAS,HUMSS,STEM,TVL",0300000000,Region III (Central Luzon),0301400000,Bulacan,0301405000,Bulacan,0301405009,San Francisco,,psgc_no_validation,U,1st
409493,"EMMANUEL'S CHRISTIAN SCHOOL OF CABUYAO LAGUNA, INC.",14.16036,121.0917,valid,,Region IV-A,Region IV-A,Cabuyao City,LAGUNA,CABUYAO,MARINIG,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0400000000,Region IV-A (CALABARZON),0403400000,Laguna,0403404000,City of Cabuyao,0403404010,Marinig,0403405009,psgc_mismatch,U,1st
409495,Southern Maramag Colleges,7.757574,125.002798,valid,,Region X,Region X,Bukidnon,BUKIDNON,MARAMAG,SOUTH POBLACION,0,1,0,active,Sectarian,Standalone School,False,False,True,GAS,1000000000,Region X (Northern Mindanao),1001300000,Bukidnon,1001315000,Maramag,1001315015,South Poblacion,1001315015,psgc_match,U,1st
409501,Fountain of Joy Christian Learning Center,,,no_coords,no_submission,Region V,Region V,Sorsogon,SORSOGON,MAGALLANES,BINISITAHAN DEL SUR,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0500000000,Region V (Bicol Region),0506200000,Sorsogon,0506211000,Magallanes,0506211010,Binisitahan del Sur,,psgc_no_validation,R,2nd
409503,Dream Plus School Foundation Incroporated,,,no_coords,no_submission,Region III,Region III,Pampanga,PAMPANGA,PORAC,MANUALI,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0300000000,Region III (Central Luzon),0305400000,Pampanga,0305415000,Porac,0305415020,Manuali,,psgc_no_validation,R,1st
409505,Great Shpherd School of magalang Inc.,15.20468,120.649982,valid,,Region III,Region III,Pampanga,PAMPANGA,MAGALANG,SAN FRANCISO,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0300000000,Region III (Central Luzon),0305400000,Pampanga,0305411000,Magalang,0305411008,San Franciso,0305411008,psgc_match,U,1st
409506,"Mother Theresa Colegio de Pampanga, Inc.",,,no_coords,no_submission,Region III,Region III,Pampanga,PAMPANGA,LUBAO,SANTA CRUZ,0,0,0,active,Non-Sectarian,Standalone School,False,False,True,"ABM,HUMSS,TVL",0300000000,Region III (Central Luzon),0305400000,Pampanga,0305408000,Lubao,0305408034,Santa Cruz,,psgc_no_validation,U,1st
409509,"Ma'ahad Kadingilan Al-Islamie, Inc.",,,no_coords,no_submission,BARMM,BARMM,Maguindanao I,MAGUINDANAO,DATU MONTAWAL (PAGAGAWAN),DUNGGUAN,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,1900000000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),1908800000,Maguindanao del Sur,1908815000,Pagagawan,1908815004,Dungguan,,psgc_no_validation,U,2nd
409510,Al-Qudwa Integrated Learning Cneter,,,no_coords,no_submission,BARMM,BARMM,Tawi-Tawi,TAWI-TAWI,BONGAO,TUBIG-BOH,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,1900000000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),1907000000,Tawi-Tawi,1907002000,Bongao ,1907002049,Tubig-Boh,,psgc_no_validation,U,1st
409511,REDEEMED CITADEL OF EDUCATION INC.,14.08078,121.31574,valid,,Region IV-A,Region IV-A,San Pablo City,LAGUNA,SAN PABLO CITY,DEL REMEDIO,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0400000000,Region IV-A (CALABARZON),0403400000,Laguna,0403424000,City of San Pablo,0403424036,Del Remedio,0403424036,psgc_match,U,1st
409512,"Christian Samaritan Health Services and Technical School, Inc. - Divisoria Campus",14.57929,121.06494,suspect,placeholder_default,Region X,Region X,Cagayan de Oro City,MISAMIS ORIENTAL,CAGAYAN DE ORO CITY (Capital),BARANGAY 5 (POB.),0,1,0,active,Non-Sectarian,Standalone School,False,False,True,"ABM,GAS,HUMSS,TVL",1000000000,Region X (Northern Mindanao),1030500000,City of Cagayan De Oro ,1030500000,City of Cagayan De Oro ,1030500036,Barangay 5 ,1381200013,psgc_mismatch,U,1st
409513,"Alona L'Ecole Montessori, Inc.",9.55124917288822,123.767079152155,valid,,Region VII,Region VII,Bohol,BOHOL,PANGLAO,DANAO,0,0,0,active,Non-Sectarian,Mother School,True,False,False,,0700000000,Region VII (Central Visayas),0701200000,Bohol,0701233000,Panglao,0701233003,Danao,0701233003,psgc_match,U,1st
409514,"Catar Easter School, Inc.",9.603,123.8607,valid,,Region VII,Region VII,Bohol,BOHOL,DAUIS,CATARMAN,0,0,0,active,Sectarian,Standalone School,True,False,False,,0700000000,Region VII (Central Visayas),0701200000,Bohol,0701219000,Dauis,0701219004,Catarman,0701219004,psgc_match,U,1st
409515,Guinobatan Christian Learning Center,10.079764,124.350182,valid,,Region VII,Region VII,Bohol,BOHOL,TRINIDAD,GUINOBATAN,0,0,0,active,Sectarian,Standalone School,True,False,False,,0700000000,Region VII (Central Visayas),0701200000,Bohol,0701244000,Trinidad,0701244004,Guinobatan,0701244004,psgc_match,R,1st
409520,"Learning Ladder Cebu Children's House, Inc.",10.32671,123.88123,valid,,Region VII,Region VII,Cebu City,CEBU,CEBU CITY (Capital),GUADALUPE,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0700000000,Region VII (Central Visayas),0730600000,City of Cebu ,0730600000,City of Cebu ,0730600029,Guadalupe,0730600029,psgc_match,U,1st
409521,Bright Starts Child Learning Center,,,no_coords,no_submission,Region V,Region V,Sorsogon,SORSOGON,GUBAT,COGON,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0500000000,Region V (Bicol Region),0506200000,Sorsogon,0506208000,Gubat,0506208015,Cogon,,psgc_no_validation,R,1st
409523,"Lakewood Baptist Mission, Inc. (Lakewood Baptist Church School)",7.85,123.16,suspect,round_coordinates,Region IX,Region IX,Zamboanga del Sur,ZAMBOANGA DEL SUR,LAKEWOOD,POBLACION (LAKEWOOD),0,0,0,active,Sectarian,Standalone School,True,False,False,,0900000000,Region IX (Zamboanga Peninsula),0907300000,Zamboanga del Sur,0907333000,Lakewood,0907333008,Poblacion,,psgc_no_validation,U,3rd
409525,"New Cabalan Wesley Ecumencial School , Inc.",,,no_coords,no_submission,Region III,Region III,Olongapo City,ZAMBALES,OLONGAPO CITY,NEW CABALAN,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0300000000,Region III (Central Luzon),0331400000,City of Olongapo,0331400000,City of Olongapo,0331400014,New Cabalan,,psgc_no_validation,U,1st
409526,"Mighty Eagles Preparatory School, Inc.",14.6837,121.0766,valid,,NCR,NCR,Quezon City,NCR   SECOND DISTRICT,QUEZON CITY,HOLY SPIRIT,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,1300000000,National Capital Region (NCR),1381300000,Quezon City,1381300000,Quezon City,1381300140,Holy Spirit,1381300140,psgc_match,U,1st
409528,"Brightford School, Inc.",15.43114,120.60323,valid,,Region III,Region III,Tarlac City,TARLAC,CITY OF TARLAC (Capital),SAN MIGUEL,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0300000000,Region III (Central Luzon),0306900000,Tarlac,0306916000,City of Tarlac ,0306916068,San Miguel,0306916025,psgc_mismatch,U,1st
409529,"Maranatha Christian Academy of Tarlac, Inc.",15.478,120.58326,valid,,Region III,Region III,Tarlac City,TARLAC,CITY OF TARLAC (Capital),SAN VICENTE,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0300000000,Region III (Central Luzon),0306900000,Tarlac,0306916000,City of Tarlac ,0306916075,San Vicente,0306916075,psgc_match,U,1st
409530,"Christ Yeshua Academy of Tarlac, Inc.",15.426684,120.59598,valid,,Region III,Region III,Tarlac City,TARLAC,CITY OF TARLAC (Capital),SAN FRANCISCO,0,1,0,active,Non-Sectarian,Standalone School,False,False,True,"ABM,GAS,HUMSS,TVL",0300000000,Region III (Central Luzon),0306900000,Tarlac,0306916000,City of Tarlac ,0306916059,San Francisco,0306916059,psgc_match,R,1st
409532,Golden Olympus Colleges Inc.,15.2833,120.3541,valid,,Region III,Region III,Tarlac City,TARLAC,CITY OF TARLAC (Capital),SAN ROQUE,0,1,0,active,Non-Sectarian,Standalone School,False,False,True,"ABM,HUMSS,STEM,TVL",0300000000,Region III (Central Luzon),0306900000,Tarlac,0306916000,City of Tarlac ,0306916073,San Roque,0306904024,psgc_mismatch,U,1st
409535,"Good Spirit Integrated School, Inc.",,,no_coords,no_submission,Region III,Region III,Bulacan,BULACAN,CALUMPIT,PUNGO,0,0,0,no_enrollment_reported,,,,,,,,,,,,,,,,psgc_no_validation,,
409536,Deo Gracias Christian Academy,,,no_coords,no_submission,Region III,Region III,Bulacan,BULACAN,PAOMBONG,SANTO NINO,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0300000000,Region III (Central Luzon),0301400000,Bulacan,0301416000,Paombong,0301416015,Santo Niño,,psgc_no_validation,R,2nd
409537,"St. Cleofe Learning Center, Inc.",14.8504,120.9772,valid,,Region III,Region III,Bulacan,BULACAN,SANTA MARIA,CAY POMBO,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0300000000,Region III (Central Luzon),0301400000,Bulacan,0301423000,Santa Maria,0301423007,Cay Pombo,0301423007,psgc_match,U,1st
409541,"Magna School of Mindanao (MSM), Inc.",,,no_coords,no_submission,BARMM,BARMM,Maguindanao I,MAGUINDANAO,DATU ABDULLAH SANGKI,BANABA,0,0,0,active,Non-Sectarian,Mother School,False,True,True,TVL,1900000000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),1908800000,Maguindanao del Sur,1908803000,Datu Abdullah Sangki,1908803001,Banaba,,psgc_no_validation,R,2nd
409542,New Life Gospel Academy,14.3599,122.9858,valid,,Region V,Region V,Camarines Norte,CAMARINES NORTE,LABO,ANAHAW (POB.),0,0,0,active,Non-Sectarian,Annex/Extension School,True,True,False,,0500000000,Region V (Bicol Region),0501600000,Camarines Norte,0501606000,Labo,0501606012,Anahaw ,,psgc_no_validation,R,1st
409543,Mother Theresa Colegio de Zambales,15.31399,119.99472,valid,,Region III,Region III,Zambales,ZAMBALES,BOTOLAN,PACO (POB.),0,1,0,active,Non-Sectarian,Standalone School,False,False,True,"ABM,GAS,HUMSS,TVL",0300000000,Region III (Central Luzon),0307100000,Zambales,0307101000,Botolan,0307101011,Paco ,0307105012,psgc_mismatch,R,1st
409544,"CHILDREN'S HOUSE OF ARTS INTEGRATED SCHOOL, INC.",14.635321,121.142111,valid,,Region IV-A,Region IV-A,Antipolo City,RIZAL,CITY OF ANTIPOLO,CUPANG,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0400000000,Region IV-A (CALABARZON),0405800000,Rizal,0405802000,City of Antipolo ,0405802002,Cupang,0405802002,psgc_match,U,1st
409545,Happy Word of Life Christian School,,,no_coords,invalid,Region X,Region X,Ozamis City,MISAMIS OCCIDENTAL,OZAMIS CITY,LAM-AN,0,0,0,active,Sectarian,Standalone School,True,False,False,,1000000000,Region X (Northern Mindanao),1004200000,Misamis Occidental,1004210000,City of Ozamiz,1004210030,Lam-an,,psgc_no_validation,U,2nd
409546,Panglima Damsik Islamic Academy,,,no_coords,no_submission,BARMM,BARMM,Tawi-Tawi,TAWI-TAWI,BONGAO,TUBIG BASAG,0,0,0,active,Non-Sectarian,Mother School,True,False,False,,1900000000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),1907000000,Tawi-Tawi,1907002000,Bongao ,1907002042,Tubig Basag,,psgc_no_validation,R,1st
